예레미야 애가,5 ,1,"오 여호와여, 우리에게 닥친 일을 기억해 주십시오."
예레미야 애가,5 ,2,리의 치욕을 보시고 또 살펴보십시오.
예레미야 애가,5 ,3,"2 우리의 상속 재산은 낯선 자들에게 넘어가고, 우리의 집은 외국인들에게 넘어갔습니다."
예레미야 애가,5 ,4,"3 우리는 아버지 없는 고아가 되고, 우리의 어머니는 과부가 되었습니다."
예레미야 애가,5 ,5,"4 우리의 물인데도 돈을 내고 마셔야 하고, 우리의 나무인데도 값을 치르고 가져옵니다."
예레미야 애가,5 ,6,"5 우리를 뒤쫓는 자들이 우리의 목에까지 이르러, 우리가 지쳤는데도 쉬지를 못합니다."
예레미야 애가,5 ,7,"6 우리는 먹을 빵을 넉넉히 얻으려고 이집트에, 아시리아에 손을 내밉니다."
예레미야 애가,5 ,8,"7 죄를 지은 우리 조상들은 이제 없는데, 우리가 그들의 잘못을 짊어져야 합니다."
예레미야 애가,5 ,9,"8 종들이 우리를 다스리는데, 그들의 손에서 우리를 빼내 줄 이가 없습니다."
예레미야 애가,5 ,10, 광야에 칼이 있어서 우리가 목숨을 걸고 빵을 들여옵니다.
예레미야 애가,5 ,11, 굶주림의 고통 때문에 우리의 살갗이 가마처럼 뜨거워졌습니다.
예레미야 애가,5 ,12," 그들은 시온에서 우리 아내들을, 유다의 도시들에서 처녀들을 욕보였습니다."
예레미야 애가,5 ,13," 방백들은 그 손이 매달렸고, 장로들도 존경받지 못했습니다."
예레미야 애가,5 ,14," 젊은이들은 맷돌을 나르고, 소년들은 나뭇짐을 지고 비틀거립니다."
예레미야 애가,5 ,15," 장로들은 더 이상 성문에 있지 않고, 젊은이들은 음악을 연주하지 않습니다."
예레미야 애가,5 ,16," 우리의 마음에서 기쁨이 사라지고, 우리의 춤은 애통으로 바뀌었습니다."
예레미야 애가,5 ,17, 우리 머리에서 면류관이 떨어졌습니다.
예레미야 애가,5 ,18,"가 죄를 지었으니, 우리에게 화가 있습니다!"
예레미야 애가,5 ,19," 황폐한 시온 산 때문이니, 이제는 여우들이 거기서 돌아다닙니다."
예레미야 애가,5 ,20," 어찌하여 우리를 영원히 잊으시고, 우리를 이토록 오랫동안 버려두십니까?"
예레미야 애가,5 ,21," 오 여호와여, 우리를 다시 당신에게 데려가 주십시오."
예레미야 애가,5 ,22,가 기꺼이 당신에게 돌아가겠습니다.
예레미야 애가,5 ,23,처럼 우리의 날들을 새롭게 해 주십시오.
