아모스,7 ,1,주권자인 주 여호와께서 내게 이것을 보여 주셨다. 보라! 늦은 작물이 올라오기 시작할 때 그분이 메뚜기 떼를 모으셨다. 그 작물은 왕의 건초를 거둔 후의 늦은 작물이었다. 
아모스,7 ,2," 메뚜기 떼가 그 땅의 초목을 다 먹어 버렸을 때, 내가 말씀드렸다. “주권자인 주 여호와여, 부디 용서해 주십시오! 야곱이 약하니 어떻게 살아남겠습니까?”"
아모스,7 ,3, 그러자 여호와께서 다시 생각해 보셨다. “이 일은 일어나지 않을 것이다” 하고 여호와께서 말씀하셨다.
아모스,7 ,4," 주권자인 주 여호와께서 내게 이것을 보여 주셨다. 보라! 주권자인 주 여호와께서 명령하여 불로 벌을 내리시니, 그 불이 광대하고 깊은 물을 말려 버리고 땅의 일부를 태워 버렸다. "
아모스,7 ,5," 그래서 내가 말씀드렸다. “주권자인 주 여호와여, 부디 멈추어 주십시오. 야곱이 약하니 어떻게 살아남겠습니까?”"
아모스,7 ,6, 그러자 여호와께서 다시 생각해 보셨다. “이 일도 일어나지 않을 것이다” 하고 주권자인 주 여호와께서 말씀하셨다.
아모스,7 ,7," 그분이 내게 이것을 보여 주셨다. 보라! 다림줄을 드리워 세운 성벽 위에 여호와께서 서 계시고, 그분의 손에는 다림줄이 있었다. "
아모스,7 ,8," 그때에 여호와께서 “아모스야, 무엇이 보이느냐?” 하고 물으시자, “다림줄입니다” 하고 내가 대답했다. 그러자 여호와께서 말씀하셨다. “이제 내가 내 백성 이스라엘 가운데 다림줄을 드리우겠다. 더는 그들을 용서하지 않겠다. "
아모스,7 ,9, 이삭의 산당들이 황폐해지고 이스라엘의 신성한 곳들이 폐허가 될 것이다. 내가 와서 여로보암의 집을 칼로 치겠다.”
아모스,7 ,10, 베델의 제사장 아마샤가 이스라엘 왕 여로보암에게 이러한 전갈을 보냈다. “아모스가 이스라엘 집 한가운데서 왕을 거슬러 음모를 꾸미고 있습니다. 이 나라는 그가 하는 모든 말을 도저히 참을 수 없습니다. 
아모스,7 ,11," 아모스는 ‘여로보암이 칼에 죽고, 이스라엘이 틀림없이 자기 땅을 떠나 유배될 것이다’라고 말합니다.”"
아모스,7 ,12," 그런 다음 아마샤가 아모스에게 말했다. “환시가야, 가거라. 유다 땅으로 달아나서, 거기서나 벌어먹고 예언해라. "
아모스,7 ,13, 다시는 베델에서 예언하지 마라. 이곳은 왕의 신성한 곳이요 왕국의 집이기 때문이다.”
아모스,7 ,14, 그러자 아모스가 아마샤에게 대답했다. “나는 예언자도 아니고 예언자의 아들도 아니었소. 다만 가축을 치고 돌무화과나무를 가꾸는 사람이었소. 
아모스,7 ,15, 그런데 여호와께서 양 떼를 치던 나를 부르셨소. 여호와께서 내게 말씀하시기를 ‘가서 내 백성 이스라엘에게 예언하라’ 하셨소. 
아모스,7 ,16, 그러니 이제 여호와의 말씀을 들으시오. ‘네가 말하기를 “이스라엘을 거슬러 예언하지 말고 이삭의 집을 거슬러 전파하지 마라” 하고 있다. 
아모스,7 ,17, 그러므로 여호와가 이렇게 말한다. “네 아내는 도시에서 매춘부가 되고 아들딸은 칼에 쓰러질 것이다. 네 땅은 측량줄로 재어 나누어지고 너 자신은 부정한 땅에서 죽을 것이다. 이스라엘은 틀림없이 자기 땅을 떠나 유배될 것이다.”’”
