에스겔,27 ,1,여호와의 말씀이 또 나에게 임했다. 
에스겔,27 ,2," “너 사람의 아들아, 티레를 두고 비가를 부르며, "
에스겔,27 ,3, 티레에게 말하여라.
에스겔,27 ,4,"티레야, 너는 말하기를 ‘나는 완벽하게 아름답다’ 하였다."
에스겔,27 ,5,4 네 영토는 바다 한가운데 있다.
에스겔,27 ,6,를 지은 자들이 네 아름다움을 완벽하게 하였다.
에스겔,27 ,7,8 시돈과 아르왓의 주민들이 너를 위해 노를 젓는 자가 되었다.
에스겔,27 ,8,"레야, 너의 숙련된 자들이 네 선원이 되었다."
에스겔,27 ,9,"0 페르시아와 루드와 풋 사람들이 너의 군대, 너의 전사들 가운데 있었다."
에스겔,27 ,10,"이 네 안에 방패와 투구를 걸어 놓았으며, 너를 영화롭게 해 주었다."
에스겔,27 ,11," 너의 넘치는 부 때문에, 다시스가 너와 거래하였다. 그들은 은과 철과 주석과 납을 네 물품과 바꾸어 갔다. "
에스겔,27 ,12, 야완과 두발과 메섹도 너와 교역하여 노예와 구리 물품을 네 상품과 바꾸어 갔다. 
에스겔,27 ,13, 도갈마 집은 말과 군마와 노새를 네 물품과 바꾸어 갔다. 
에스겔,27 ,14," 드단 사람들은 너와 교역하였고, 많은 섬들에는 네가 고용한 상인들이 있었다. 그들이 상아와 흑단을 네게 공물로 바쳤다. "
에스겔,27 ,15, 너에게 제품이 풍부하기 때문에 에돔이 너와 거래하였다. 그들은 터키석과 보라색 양모와 여러 가지 색깔의 자수품과 고운 직물과 산호와 루비를 네 물품과 바꾸어 갔다.
에스겔,27 ,16, 유다와 이스라엘 땅도 너와 교역하여 민닛의 밀과 좋은 식품과 꿀과 기름과 발삼을 네 물품과 바꾸어 갔다.
에스겔,27 ,17," 너에게 제품과 온갖 부가 넘치기 때문에, 다마스쿠스는 헬본의 포도주와 자할의 양모를 가지고 너와 교역하였다. "
에스겔,27 ,18, 우살의 워단과 야완이 잘 단련한 쇠와 육계와 향초를 네 물품과 바꾸어 갔다. 
에스겔,27 ,19, 드단은 말을 탈 때 쓰는 안장 깔개를 너와 교역하였다. 
에스겔,27 ,20, 너는 아랍 사람들과 게달의 모든 수장을 고용하였다. 그들은 어린양과 숫양과 염소를 교역하는 상인이었다. 
에스겔,27 ,21, 스바와 라아마의 상인들도 너와 교역하였다. 그들은 온갖 최고급 향품과 보석과 금을 네 물품과 바꾸어 갔다. 
에스겔,27 ,22, 하란과 간네와 에덴과 스바의 상인들과 앗수르와 길맛도 너와 교역하였다. 
에스겔,27 ,23," 그들은 너의 시장에서 아름다운 옷, 청색 천과 여러 가지 색깔의 자수품으로 만든 외투, 여러 색으로 짠 융단을 밧줄로 단단히 묶어 너와 교역하였다."
에스겔,27 ,24, 다시스 배들은 네 상품을 나르는 상단이었다.
에스겔,27 ,25, 가득 채워 무겁게 싣고 넓은 바다 한가운데로 나갔다.
에스겔,27 ,26," 네 선원들이 부르짖을 때, 해변 땅이 떨 것이다."
에스겔,27 ,27, 그들은 너 때문에 목소리를 높이며 비통하게 부르짖을 것이다.
에스겔,27 ,28,에 먼지를 끼얹고 재 가운데서 뒹굴 것이다.
에스겔,27 ,29, 그들은 애곡하면서 너를 두고 비가를 부르며 이렇게 읊을 것이다.
에스겔,27 ,30,레처럼 바다 가운데서 잠잠해진 자가 누구인가?
에스겔,27 ,31," 네 물품이 넓은 바다에서 들어올 때에, 너는 많은 민족을 만족시켜 주었다."
에스겔,27 ,32,넘치는 부와 네 상품이 땅의 왕들을 부유하게 만들어 주었다.
에스겔,27 ,33," 이제 네가 넓은 바다에서, 깊은 물에서 파선되었구나."
에스겔,27 ,34, 상품과 너의 백성이 모두 너와 함께 가라앉았구나.
에스겔,27 ,35, 나라들 가운데 있는 상인들이 너에게 일어난 일을 보고 휘파람을 불 것이다.
