역대기상,19 ,1,"그 후 암몬 사람들의 왕 나하스가 죽고, 그의 아들이 그의 뒤를 이어 왕이 되었다. "
역대기상,19 ,2," 그러자 다윗이 말했다. “하눈의 아버지가 나에게 충성스러운 사랑을 베풀었으니 나도 나하스의 아들 하눈에게 충성스러운 사랑을 베풀 것이오.” 그래서 다윗은 아버지를 잃은 그를 위로하려고 사자들을 보냈다. 그런데 다윗의 신하들이 하눈을 위로하려고 암몬 사람들의 땅으로 들어갔을 때, "
역대기상,19 ,3, 암몬의 방백들이 하눈에게 말했다. “다윗이 왕께 위로자들을 보낸 것이 왕의 아버지께 경의를 표하려는 것이라고 생각하십니까? 이 땅을 샅샅이 살펴 왕을 무너뜨리려고 그의 신하들이 정탐하러 온 것이 아니겠습니까?” 
역대기상,19 ,4, 그래서 하눈은 다윗의 신하들을 붙잡아 수염을 깎고 옷을 엉덩이 부분까지 반으로 잘라 낸 뒤에 그들을 돌려보냈다. 
역대기상,19 ,5, 다윗은 그들에 관해 듣고 즉시 그들을 맞이할 사람을 보냈다. 그들이 심한 모욕을 당했기 때문이다. 왕은 그들에게 “수염이 다시 자랄 때까지 예리코에 머물러 있다가 돌아오도록 하시오” 하고 말했다.
역대기상,19 ,6, 암몬 사람들은 자기들이 다윗에게 미움을 사게 된 것을 알았다. 그래서 하눈과 암몬 사람들은 은 1000달란트를 보내어 메소포타미아와 아람마아가와 소바에서 병거들과 기병들을 고용했다. 
역대기상,19 ,7, 그리하여 그들은 병거 3만 2000대와 마아가 왕과 그의 백성을 고용했다. 그들은 메드바 앞에 와서 진을 쳤다. 암몬 사람들도 전쟁을 하려고 자기 도시들에서 모여 왔다.
역대기상,19 ,8, 다윗은 이 소식을 듣고 가장 강한 전사들을 포함하여 군대 전체를 요압과 함께 보냈다. 
역대기상,19 ,9," 그러자 암몬 사람들이 나와 도시 입구에서 전투 대형을 갖추었고, 이미 와 있던 왕들은 따로 벌판에 있었다."
역대기상,19 ,10," 요압은 앞과 뒤에서 적의 선봉대가 나아오는 것을 보고, 이스라엘의 정예병 중에서 얼마를 뽑아 시리아 사람들과 맞서 전투 대형을 갖추게 했다. "
역대기상,19 ,11, 나머지 군사는 그의 형제 아비새가 지휘하게 하여 암몬 사람들과 맞서 전투 대형을 갖추게 했다. 
역대기상,19 ,12," 그런 다음 요압이 말했다. “시리아 사람들이 나보다 강하면, 당신이 나를 구하러 오시오. 그러나 암몬 사람들이 당신보다 강하면, 내가 당신을 구해 주겠소. "
역대기상,19 ,13, 우리 백성과 우리 하느님의 도시들을 위해 용기와 힘을 냅시다. 여호와께서 자신의 눈에 선한 일을 하실 것입니다.”
역대기상,19 ,14, 요압과 그의 군대가 시리아 사람들과 맞서 싸우려고 나아가자 그들이 그의 앞에서 도망했다. 
역대기상,19 ,15, 시리아 사람들이 도망한 것을 본 암몬 사람들도 그의 형제 아비새 앞에서 도망하여 도시로 들어가 버렸다. 그 후에 요압은 예루살렘으로 왔다.
역대기상,19 ,16," 시리아 사람들은 자기들이 이스라엘 앞에서 패한 것을 보고 사자들을 보내어, ‘강’ 지역에 있는 시리아 사람들을 불러 모았다. 하닷에셀의 군대 대장 소팍이 그들을 이끌고 있었다."
역대기상,19 ,17, 다윗은 이 소식을 듣고 즉시 온 이스라엘을 모아서 요르단 강을 건넌 다음 그들에게 가서 그들과 맞서 전투 대형을 갖추었다. 다윗이 시리아 사람들과 맞서 전투 대형을 갖추자 그들이 그와 싸웠다. 
역대기상,19 ,18," 그러나 시리아 사람들은 이스라엘 앞에서 도망하고 말았다. 다윗은 시리아의 병거병 7000명과 보병 4만 명을 죽이고, 군대 대장 소팍도 죽였다. "
역대기상,19 ,19," 하닷에셀의 종들은 자기들이 이스라엘에게 패한 것을 보고, 곧바로 다윗과 평화를 이루고 그의 지배를 받게 되었다. 시리아는 더 이상 암몬 사람들을 도우려 하지 않았다."
