출애굽기,27 ,1,"“아카시아나무로 제단을 만들어야 한다.+ 길이가 5큐빗,* 너비도 5큐빗인 정사각형으로 하되, 높이는 3큐빗이어야 한다.+ "
출애굽기,27 ,2, 제단의 네 귀퉁이에 뿔을+ 만들어야 한다. 뿔들이 제단의 일부가 되게 하고 제단을 구리로 입혀야 한다.+ 
출애굽기,27 ,3," 제단의 재*를 치우는 통과 삽, 대접, 고기 갈고리, 불 그릇을 만들어야 한다. 그 모든 기구를 구리로 만들어야 한다.+ "
출애굽기,27 ,4," 제단에 쓸 격자 모양의 구리 망을 만들고, 네 귀퉁이에 고리 4개를 구리로 만들어 달아야 한다. "
출애굽기,27 ,5, 망을 제단의 테두리 밑에 설치하여 제단 조금 아래쪽에 있게 해야 한다. 
출애굽기,27 ,6, 제단을 운반하는 채를 아카시아나무로 만들어 구리로 입혀야 한다. 
출애굽기,27 ,7," 그 채들을 고리에 끼워, 제단을 운반할 때 제단 양편에 있게 해야 한다.+ "
출애굽기,27 ,8, 제단을 속이 빈 상자 모양으로 만들어야 한다. 산에서 너에게 보여 준 그대로 그것을 만들어야 한다.+
출애굽기,27 ,9," 장막의 뜰을+ 만들어야 한다. 남쪽 면 곧 뜰 남쪽에 꼬아 만든 고운 아마실로 짠 휘장을 쳐야 하는데, 그 한쪽 면의 길이는 100큐빗이다.+ "
출애굽기,27 ,10, 그쪽에 기둥 20개와 구리 받침 20개가 있어야 한다. 기둥의 갈고리와 그 연결부*는 은이다. 
출애굽기,27 ,11," 북쪽에도 길이 100큐빗의 휘장을 쳐야 한다. 기둥 20개와 구리 받침 20개를 만들고, 기둥의 갈고리와 연결부*를 은으로 만들어야 한다. "
출애굽기,27 ,12, 뜰의 너비 방향으로 서쪽에 50큐빗의 휘장을 쳐야 한다. 기둥이 10개이며 받침도 10개이다. 
출애굽기,27 ,13, 해 뜨는 쪽인 동쪽도 뜰의 너비는 50큐빗이다. 
출애굽기,27 ,14, 한쪽에 15큐빗의 휘장을 쳐야 한다. 기둥은 3개이며 받침도 3개이다.+ 
출애굽기,27 ,15, 다른 쪽에도 15큐빗의 휘장을 쳐야 한다. 기둥은 3개이며 받침도 3개이다.
출애굽기,27 ,16," 뜰의 입구에는 청색 실과 자주색 양모와 진홍색 실과 꼬아 만든 고운 아마실을 엮어 짠 막*이 있어야 하는데,+ 길이는 20큐빗이다. 기둥은 4개이고 받침도 4개이다.+ "
출애굽기,27 ,17, 뜰 둘레의 모든 기둥에는 은으로 된 고정부와 갈고리가 있어야 하며 받침은 구리로 만들어야 한다.+ 
출애굽기,27 ,18," 뜰은 길이가 100큐빗이고+ 너비가 50큐빗이며 높이가 5큐빗이고, 꼬아 만든 고운 아마실로 짠 휘장으로 만들어야 하며, 구리 받침이 있어야 한다. "
출애굽기,27 ,19, 장막 봉사에 쓰는 모든 기구와 물품과 천막 말뚝과 뜰의 모든 말뚝은 구리로 만들어야 한다.+
출애굽기,27 ,20," 너는 이스라엘 사람들에게 올리브를 짓찧어 낸 순수한 등잔 기름을 가져오라고 명령하여, 등불이 항상 타오르게 해야 한다.+ "
출애굽기,27 ,21," 아론과 그의 아들들은 만남의 천막 안, ‘증언’ 가까이에 있는 휘장+ 밖에서, 저녁부터 아침까지 그 등불을 여호와 앞에 계속 켜 놓아야 한다.+ 이것은 이스라엘 사람들이 대대로 지켜야 할 영속하는 법규이다.”+"
