전도서,4 ,1,내가 또 해 아래서 일어나는 모든 압제를 살펴보았다. 내가 보니 압제받는 사람들이 눈물을 흘리는데 그들을 위로해 줄 자가 없었다. 압제자가 힘을 가지고 있는데 그들을 위로해 줄 자가 없었다. 
전도서,4 ,2, 그래서 나는 이미 죽은 자가 아직 살아 있는 자보다 더 낫다고 말했다. 
전도서,4 ,3," 이 둘보다도 나은 자는 아직 태어나지 않은 자, 해 아래서 행해지는 괴로운 일을 보지 않은 자이다."
전도서,4 ,4," 또 나는 사람들이 경쟁심 때문에 많은 노력을 쏟고 많은 일을 능숙하게 해내는 것을 보았는데, 이것도 헛되어 바람을 쫓아다니는 것이다."
전도서,4 ,5, 미련한 사람은 손을 놓고 지내다가 몸이 축난다.
전도서,4 ,6, 한 줌만큼의 휴식이 두 줌만큼 수고하며 바람을 쫓아다니는 것보다 낫다.
전도서,4 ,7, 내가 해 아래서 또 다른 헛된 것에 주목했다. 
전도서,4 ,8," 친구도 아들도 형제도 없이 혼자 있는 사람이 있는데, 그는 끝도 없이 갖은 수고를 다하며 그의 눈은 부에 만족할 줄 모른다. 그러면서도 속으로는 ‘누구를 위해 내가 좋은 것도 누리지 못하면서 열심히 일만 하는 걸까?’ 하니, 이것도 헛되어 괴로운 일이다."
전도서,4 ,9," 둘이 하나보다 나으니, 그들이 함께 수고하여 좋은 상을 얻기 때문이다. "
전도서,4 ,10," 둘 중 하나가 넘어지면, 다른 하나가 짝을 도와 일으켜 줄 수 있다. 그러나 넘어져도 도와줄 사람이 없다면 어떻게 되겠는가?"
전도서,4 ,11," 또 둘이 함께 누우면 따뜻하겠지만, 혼자라면 어떻게 따뜻하겠는가? "
전도서,4 ,12," 홀로 있는 이는 누군가가 압도할 수 있지만, 둘이 함께라면 그에게 맞설 수 있다. 삼겹줄은 쉽게 끊어지지 않는다."
전도서,4 ,13," 가난하지만 지혜로운 아이가, 지각력이 없어서 더는 경고를 따르지 않는 늙고 미련한 왕보다 낫다. "
전도서,4 ,14," 그가 그 왕의 재위 중에 가난하게 태어났지만, 감옥에서 나와 왕이 되었기 때문이다. "
전도서,4 ,15," 내가 해 아래서 돌아다니는 산 자들을 모두 살펴보고, 그 왕의 뒤를 이어 왕좌에 오르는 이 젊은이가 어떻게 되는가를 살펴보았다. "
전도서,4 ,16," 그를 지지하는 자들이 끝없이 많아도 뒤에 오는 자들은 그를 좋아하지 않으니, 이것도 헛되어 바람을 쫓아다니는 것이다."
