민수기,5 ,1,여호와께서 모세에게 또 말씀하셨다. 
민수기,5 ,2," “이스라엘 사람들에게 명령하여, 나병에 걸린 모든 사람과+ 유출이 있는 모든 사람과+ 죽은 자*로 인해 부정해진 모든 사람을+ 진영에서 내보내게 하여라. "
민수기,5 ,3," 남자든 여자든 그들을 내보내야 한다. 너는 그들을 진영 밖으로 내보내어, 내가 거하고 있는*+ 진영을 오염시키지 않도록+ 해야 한다.” "
민수기,5 ,4, 그래서 이스라엘 사람들이 그렇게 하여 그들을 진영 밖으로 내보냈다. 이스라엘 사람들은 여호와께서 모세에게 말씀하신 대로 했다.
민수기,5 ,5, 여호와께서 모세에게 또 말씀하셨다. 
민수기,5 ,6," “이스라엘 사람들에게 말하여라. ‘남자나 여자가 사람들이 범하는 어떤 죄를 저질러 여호와에게 불충실하게 행동하면, 그 사람*에게는 죄과가 있다.+ "
민수기,5 ,7," 그*는 자기가 저지른 죄를 고백하고,+ 자기 죄과를 배상하는 온전한 값에 5분의 1을 더해서 갚아야 한다.+ 그는 피해자에게 그것을 주어야 한다. "
민수기,5 ,8," 그러나 그 피해자에게 대신 배상을 받을 가까운 친족이 없으면, 그것은 여호와에게 돌아가 제사장의 것이 된다. 그것은 그를 위해 속죄를 하는 속죄의 숫양과는 별개의 것이다.+"
민수기,5 ,9, 이스라엘 사람들이 제사장에게 바치는 모든 거룩한 헌물은+ 그의 것이 되어야 한다.+ 
민수기,5 ,10, 각 사람이 바치는 거룩한 것은 그 자신의 것으로 남아 있을 것이다. 각 사람이 제사장에게 주는 것은 무엇이든 제사장의 것이 될 것이다.’”
민수기,5 ,11, 여호와께서 모세에게 또 말씀하셨다. 
민수기,5 ,12, “이스라엘 사람들에게 이렇게 알려 주어라. ‘어떤 남자의 아내가 빗나가서 남편에게 불충실하게 행동하고 
민수기,5 ,13," 다른 남자와 성관계를 가졌는데,+ 그 일이 남편에게 알려지지 않았고 드러나지도 않아서, 자신을 더럽힌 그 여자에 대한 증인도 없고 그 여자가 붙잡히지도 않았을 경우에 이렇게 해야 한다. "
민수기,5 ,14," 아내가 자신을 더럽혔고 남편이 질투심이 생겨 아내의 충실성을 의심하게 되거나, 아내가 자신을 더럽히지 않았는데도 남편이 질투심이 생겨 아내의 충실성을 의심하게 되면, "
민수기,5 ,15, 그 사람은 아내를 제사장에게 데려가되 아내를 위한 제물로 보리 가루 10분의 1에바*도 가져가야 한다. 그는 그 위에 기름을 부어서도 안 되고 유향을 얹어서도 안 된다. 그것은 질투의 곡식 제물 곧 죄과를 생각나게 하는 곡식 제물이기 때문이다.
민수기,5 ,16, 제사장은 그 여자를 앞으로 나오게 하여 여호와 앞에 세워야 한다.+ 
민수기,5 ,17," 제사장은 질그릇에 거룩한 물을 담고, 장막 바닥에 있는 흙을 좀 가져다가 그 물에 넣어야 한다. "
민수기,5 ,18," 제사장은 그 여자를 여호와 앞에 세우고, 그 여자의 머리를 푼 다음, 생각나게 하기 위한 곡식 제물 곧 질투의 곡식 제물을 그 여자의 양 손바닥에 얹어야 한다.+ 그리고 제사장은 저주를 가져오는 쓴물을 손에 들고 있어야 한다.+"
민수기,5 ,19," 제사장은 그 여자에게 맹세하게 하면서 이렇게 말해야 한다. “당신이 남편의 권위 아래 있는 동안+ 다른 어떤 남자와도 성관계를 갖지 않았고, 당신이 빗나가 더럽혀지지 않았으면, 저주를 가져오는 이 쓴물의 영향을 받지 않기 바랍니다. "
민수기,5 ,20," 그러나 당신이 남편의 권위 아래 있는 동안 자신을 더럽혀 빗나갔고, 남편이 아닌 다른 남자와 성관계를 가졌으면—”+ "
민수기,5 ,21," 그때에 제사장은 그 여자에게 저주가 포함된 맹세를 하게 하고 그 여자에게 말해야 한다. “여호와께서 당신의 넓적다리*가 떨어져 나가게* 하고 당신의 배가 부어오르게 하셔서, 여호와께서 당신의 백성 가운데서 당신을 저주와 맹세의 대상으로 삼으시기 바랍니다. "
민수기,5 ,22," 저주를 가져오는 이 물이 당신의 창자에 들어가서, 당신의 배가 부어오르고 당신의 넓적다리*가 떨어져 나가게* 할 것입니다.” 이에 대해 그 여자는 “아멘! 아멘!”* 하고 말해야 한다."
민수기,5 ,23, 제사장은 이 저주의 말을 책에 기록하고 그것을 그 쓴물에 씻어야 한다. 
민수기,5 ,24, 그리고 저주를 가져오는 쓴물을 그 여자에게 마시게 해야 한다. 저주를 가져오는 물은 그 여자 속으로 들어가서 쓰디쓴 결과를 가져올 것이다. 
민수기,5 ,25, 제사장은 그 여자의 손에서 질투의 곡식 제물을+ 받아 그 곡식 제물을 여호와 앞에서 앞뒤로 흔들고 제단 가까이 가져와야 한다. 
민수기,5 ,26, 제사장은 그 곡식 제물을 한 움큼 집어 증표 제물로 제단에서 살라 연기를 올려야 한다.+ 그 후 그 여자에게 그 물을 마시게 해야 한다. 
민수기,5 ,27," 그가 그 여자에게 그 물을 마시게 할 때, 그 여자가 자신을 더럽혀 남편에게 불충실한 행동을 저지른 적이 있다면, 저주를 가져오는 그 물이 그 여자 속으로 들어가서 쓰디쓴 것이 되어, 배가 부어오르고 넓적다리*가 떨어져 나가게* 될 것이며, 그 여자는 백성 가운데서 저주의 대상이 될 것이다. "
민수기,5 ,28," 하지만 그 여자가 자신을 더럽힌 일이 없고 깨끗하다면, 그런 벌을 받지 않을 것이며 수태하여 후손을 낳을 수 있을 것이다."
민수기,5 ,29, 이것은 질투에 대한 법이다.+ 여자가 남편의 권위 아래 있는 동안 빗나가서 자신을 더럽히거나 
민수기,5 ,30," 남자가 질투심이 생겨 아내가 불충실하다는 의심을 품게 되면, 그는 아내를 여호와 앞에 세워야 하고 제사장은 이 모든 법을 그 여자에게 시행해야 한다. "
민수기,5 ,31," 그 남자는 죄과가 없을 것이지만, 그의 아내는 자기 죄과에 대해 답변해야 한다.’”"
